"OTU"	"Carey2015_1"	"Carey2015_2"	"Leff2015_1"	"Leff2015_2"	"Leff2015_3"	"Leff2015_4"	"Leff2015_5"	"Leff2015_6"	"Li2016_1"	"Li2016_2"	"McHugh2017"	"Obrien2016"	"Wang2017"	"Freq"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"OTU_16296"	-0.104960165953095	-0.164726694776616	NA	0.331662249147619	NA	NA	-0.0889071653823333	-1.37758109018583	NA	NA	NA	-0.0420477467767983	NA	6	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"unidentified"	-1.44656061392705	-0.241093435654509	-1
"OTU_163"	0.55841324390018	-0.473336815859407	0.662289575115736	-0.824289149723018	0.59306890492259	NA	1.94131926510456	0.339512089111807	-0.633765449140291	0.710386822859173	NA	-0.230176050585469	1.02826622471347	11	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	3.67168866041933	0.333789878219939	1
"OTU_1631"	-0.191257736475475	-0.22669426328797	1.14925592633797	NA	NA	NA	NA	-1.89624804400585	-1.35247891015581	-1.06107334023438	0.0241711049929016	0.157999047685937	-0.446704128907434	9	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	-3.84303034405011	-0.427003371561123	-1
"OTU_1633"	NA	NA	-0.35573197417475	NA	NA	-0.232992589539714	0.0058832324790898	0.58363763115696	-0.0310631107740158	0.722227579662405	NA	1.88734550009907	NA	7	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	2.57930626890905	0.368472324129864	1
"OTU_1634"	0.0911506620118666	NA	-0.553171195974188	NA	NA	NA	NA	NA	-0.682657713763804	NA	NA	-0.0373224818843602	-0.0967983803779224	5	"Acidobacteria"	"Holophagae"	"Subgroup7"	"unculturedAcidobacterialesbacterium"	"unidentified"	-1.27879910998841	-0.255759821997682	-1
"OTU_1635"	NA	NA	-1.0278684008627	NA	-0.978781589272604	NA	-0.385141560072533	NA	-1.01023727739474	-0.549477623179129	NA	-0.157204157440126	NA	6	"Elusimicrobia"	"Elusimicrobia"	"LineageIIa"	"unidentified"	"unidentified"	-4.10871060822183	-0.684785101370305	-1
"OTU_1644"	NA	NA	0.10297941848513	NA	0.25993209186376	1.05459979296004	-0.216069863442249	0.583162459467422	-0.379748346218252	0.653694544795083	-0.275068619274511	-0.0175672484281758	NA	9	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	1.76591423020825	0.196212692245361	1
"OTU_1646"	NA	NA	NA	0.3298744609349	NA	0.365354515891953	-0.300615308789994	-0.076707251535344	1.05165720305423	-0.718924670535059	NA	NA	NA	6	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"unidentified"	0.650638949020686	0.108439824836781	1
"OTU_1647"	0.24868493096614	0.489889100931725	0.334253176598723	NA	NA	NA	NA	0.307358859152245	NA	NA	NA	0.195985294152549	0.858777815212597	6	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"unidentified"	2.43494917701398	0.405824862835663	1
"OTU_1649"	-0.471257418841131	-0.0958708188613537	NA	NA	NA	NA	NA	NA	0.582920173633645	0.902330778060232	NA	0.0942982515034639	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	1.01242096549486	0.202484193098971	1
"OTU_165"	NA	NA	NA	-0.126457834770549	NA	-0.826608689031631	-0.72135160792981	-2.4313494113273	2.44624137869313	0.67047861548266	NA	NA	NA	6	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unidentified"	-0.9890475488835	-0.16484125814725	-1
"OTU_16502"	-0.219894538836797	-0.0396402598617016	NA	0.78941694006271	NA	NA	NA	NA	0.687145106296952	NA	0.146216627901077	1.27867969862171	0.674842505127756	7	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"unidentified"	3.31676607931171	0.473823725615958	1
"OTU_166"	0.641871549357039	-0.459696243708132	0.102595728870059	1.13836417351744	NA	NA	NA	NA	NA	NA	NA	0.177321066150424	NA	5	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	1.60045627418683	0.320091254837366	1
"OTU_16602"	NA	NA	NA	NA	NA	-1.01916498516851	0.237739364920819	0.238539516718816	0.368333054240624	0.114982596783987	NA	-0.559807766127746	NA	6	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	-0.61937821863201	-0.103229703105335	-1
"OTU_1664"	0.0144770394385745	-0.205197272279606	NA	NA	NA	NA	NA	NA	NA	NA	0.716107661024784	0.0934375983659601	1.27584964987644	5	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	1.89467467642615	0.378934935285231	1
"OTU_1665"	NA	NA	-0.315841977475632	NA	-0.313036075224004	NA	NA	NA	-0.064111347628779	-0.509276075907725	NA	-0.00930867550715697	NA	5	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unidentified"	-1.2115741517433	-0.242314830348659	-1
"OTU_1666"	0.21166609073483	0.531603474872875	-0.483530375953168	-0.57224242282686	NA	0.282063866042587	-0.274527133412985	-0.265388683356748	-0.281777352606576	0.308507858272907	-0.430070397468877	0.9604934247534	0.644067628405519	12	"Acidobacteria"	"Holophagae"	"Subgroup10"	"ABS-19"	"unculturedbacterium"	0.630865977456904	0.0525721647880753	1
"OTU_16674"	0.423061593322019	0.660814168847189	0.281724563409122	0.204583914335267	-0.570450137506495	NA	NA	NA	0.329320582189365	-0.265161638106172	0.10697532235399	0.523406346485308	-0.281154905315431	10	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"unidentified"	1.41311981001416	0.141311981001416	1
"OTU_167"	-0.0848591959860758	-0.0114292680623188	-0.0211455952155196	-1.02836694632988	0.315260966348521	0.148733538021683	-0.134375421316337	NA	-0.872614451676244	-1.00246786627638	NA	-0.100100049454386	NA	10	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-2.79136428994694	-0.279136428994694	-1
"OTU_1672"	NA	NA	NA	NA	-0.182123671605354	0.441656888369693	NA	NA	-0.189996198972374	1.04095028046319	NA	-0.168816512078445	0.941295247854795	6	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"unidentified"	"unidentified"	1.88296603403151	0.313827672338584	1
"OTU_1673"	NA	NA	-2.46339846075641	NA	NA	0.324924644013754	0.175325451704354	0.704704503249662	0.153899427091166	-0.300863572307846	NA	-0.182095149599197	NA	7	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-1.58750315660452	-0.226786165229217	-1
"OTU_1674"	NA	NA	0.12747998951419	NA	NA	-0.440864969874901	NA	NA	1.56703022749259	0.00333948943339825	NA	0.411698557440051	NA	5	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"DA101soilgroup"	"unculturedbacterium"	1.66868329400533	0.333736658801066	1
"OTU_1677"	NA	-0.171667596193829	-1.51247679605021	-0.282943103399014	-1.59338499230347	0.211798274281166	0.335829317788419	0.136794048195165	0.242021879540956	1.0873959306155	NA	-0.429997531686719	NA	10	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	-1.97663056921204	-0.197663056921204	-1
"OTU_16792"	NA	NA	NA	-0.85352039277671	0.732979629340566	0.875315965260737	NA	1.00464767907632	0.496375415923196	NA	NA	-0.52093206605309	0.0874946466228061	7	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"unidentified"	"unidentified"	1.82236087739383	0.260337268199118	1
"OTU_16816"	0.0125694228668471	0.349892282235256	0.188839755353518	NA	-0.366568265315428	-0.234025960998628	0.251353343875577	-1.6171836599584	-0.338184439412824	0.254615990941832	-0.567993354654511	0.304647014627168	-0.491632182004671	12	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	-2.25367005244426	-0.187805837703689	-1
"OTU_1683"	-0.0663212854006772	-0.142077969859899	NA	0.224263038739248	NA	0.0990726117874048	0.0484192424259579	-0.0938516289102086	-0.317297435150953	0.595507963002841	0.372663042315632	-0.617127714817515	0.134101398512488	11	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"uncultured"	"unidentified"	0.237351262644319	0.0215773875131199	1
"OTU_16848"	-0.188881661416487	0.0485911356159602	0.511482707311749	0.499470837512024	NA	NA	NA	0.944721459575512	0.84155775564127	NA	NA	0.393967649863202	NA	7	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	3.05090988410323	0.435844269157604	1
"OTU_1685"	-0.103089525606297	-0.263031462809786	NA	NA	0.317919052282725	NA	NA	0.119865573129506	0.498750005565762	0.328708514984852	NA	0.192793598201056	-0.187923881371818	8	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Niastella"	0.903991874376	0.112998984297	1
"OTU_1690"	0.0896217521807725	-0.334549513368907	-0.179380690862128	NA	NA	NA	NA	NA	NA	NA	0.481027132558526	0.32330024656007	-0.256371159324725	6	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	0.123647767743609	0.0206079612906014	1
"OTU_1692"	0.245569889356314	-0.116345155104058	0.457438419243297	NA	NA	NA	NA	NA	0.0963043942820969	NA	NA	-0.317292927438033	NA	5	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	0.365674620339617	0.0731349240679234	1
"OTU_16933"	NA	NA	NA	NA	0.305402797743123	-1.01717463263902	NA	NA	-1.58153305192093	-0.769118481419408	NA	-0.154019667954636	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	-3.21644303619087	-0.643288607238174	-1
"OTU_1695"	NA	NA	-0.345748443737282	NA	NA	-0.620024908073426	0.468876499534907	NA	0.976610644802824	-0.521971398451735	NA	NA	NA	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	-0.042257605924712	-0.0084515211849424	-1
"OTU_1698"	-0.657566864718142	-0.536445632695473	0.122034117294786	0.539031776096368	NA	NA	NA	NA	-2.69510849588828	NA	-0.129933499817807	0.0251663245960409	0.0542272094661833	8	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-3.27859506566632	-0.40982438320829	-1
"OTU_17"	-0.284116188515681	-0.197397891066404	1.47147435123023	NA	0.338255892958659	-0.150406207034704	NA	0.623635510293789	0.116476786564972	-0.0180015287695046	-0.161959924882177	0.853774633111914	0.323155891598995	11	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"RB41"	2.91489132549009	0.264990120499099	1
"OTU_170"	0.363205652768881	-0.12921004463683	0.111042185513648	NA	0.445184839081328	NA	NA	NA	-2.23343080941777	-1.36654025376164	NA	-0.190809810493662	0.595608677724913	8	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Arenimonas"	-2.40494956322113	-0.300618695402642	-1
"OTU_1700"	0.51505814011355	-0.649431363762973	NA	NA	NA	NA	NA	NA	NA	NA	0.348442116696484	-0.16775274699937	-0.656368074710617	5	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavisolibacter"	-0.610051928662926	-0.122010385732585	-1
"OTU_1703"	-0.253412031647334	-0.204275293570194	0.0607996667436812	NA	NA	NA	NA	NA	NA	NA	0.132277722916411	0.256775421181797	0.127933471991193	6	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	0.120098957615554	0.0200164929359257	1
"OTU_1704"	-0.388693513995996	0.473754378663812	0.219374721048657	NA	NA	NA	NA	NA	NA	NA	NA	0.125593094551879	0.0761230491698026	5	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	0.506151729438155	0.101230345887631	1
"OTU_17043"	-0.10162974461318	0.146630527594772	NA	NA	NA	NA	NA	NA	-1.84145392770828	NA	NA	0.58583195930933	1.30220078290583	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"unidentified"	0.0915795974884719	0.0183159194976944	1
"OTU_17070"	NA	NA	-0.742216734733189	NA	NA	NA	-0.153550957735346	NA	0.435568241225148	0.0817520078313381	NA	-0.40009546014371	NA	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"uncultured"	"unidentified"	-0.778542903555759	-0.155708580711152	-1
"OTU_17075"	NA	NA	-0.669388097554512	NA	-0.462232141683219	0.0667529236816714	-0.00178035336859437	-1.21164974921281	0.365860715746053	NA	NA	-0.477059162228583	NA	7	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"DA101soilgroup"	"unidentified"	-2.38949586461999	-0.341356552088571	-1
"OTU_171"	NA	NA	NA	-0.506270529389196	1.16946856216805	NA	NA	1.64687287107519	0.567839144080707	0.313468742282691	NA	0.493506188649476	NA	6	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"Ambiguous_taxa"	3.68488497886692	0.61414749647782	1
"OTU_17120"	NA	NA	-1.81888815063204	NA	NA	-0.0800829433943425	0.392231848154313	0.409889030835997	1.09508911443818	-0.648424835216606	NA	NA	NA	6	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"unidentified"	-0.650185935814498	-0.10836432263575	-1
"OTU_17133"	NA	NA	0.0737318622152448	NA	1.52970484802707	-0.232927504061715	0.312485688227864	0.0375577239865362	-0.950583307211784	-1.60209612606941	NA	-0.488205774672761	NA	8	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"DA101soilgroup"	"unidentified"	-1.32033258955895	-0.165041573694869	-1
"OTU_1714"	NA	NA	0.526619253605628	NA	-0.478878617705084	NA	NA	-0.160727306684352	-1.17376399730037	-0.802744934791959	NA	0.298619262357013	-0.207184596774008	7	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"XanthomonadalesIncertaeSedis"	"Acidibacter"	-1.99806093729313	-0.285437276756162	-1
"OTU_1716"	-0.384928834130975	0.252552288735424	NA	NA	-0.151061901190667	NA	NA	1.23446255967549	NA	NA	NA	-0.566758176852612	0.150132154081983	6	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"unculturedbacterium"	0.534398090318643	0.0890663483864405	1
"OTU_1718"	0.092906526345619	-0.476142545559375	0.811649047881155	NA	0.589332670801411	NA	NA	NA	0.285619168570281	NA	-0.80220210777681	-0.69996010521424	-1.35439484195478	8	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"RB41"	-1.55319218690674	-0.194149023363342	-1
"OTU_1719"	-0.249211342203488	-0.110543759591429	-0.453821551425737	NA	1.49816829911537	-0.296272369338032	-0.120573568385989	0.6217445903216	-0.845155016235965	NA	NA	-0.0249351865436896	0.0540592625303722	10	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"	0.0734593582430126	0.00734593582430126	1
"OTU_172"	NA	NA	-0.222277813928357	NA	-0.972274892787522	NA	NA	NA	-0.340859039309884	-0.628750416225956	NA	-0.256606671894547	NA	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"unidentified"	-2.42076883414627	-0.484153766829253	-1
"OTU_1721"	NA	NA	-0.156731233857726	NA	-0.560916850862415	-0.570386397709098	-0.113266021315722	NA	NA	NA	NA	-0.126484116067534	NA	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	-1.5277846198125	-0.305556923962499	-1
"OTU_17237"	NA	NA	NA	NA	-0.399415787093491	-0.141188201908672	0.264809209887148	-0.676935353069761	1.19534443450031	0.154588321848765	NA	-0.522990420923476	NA	7	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-0.125787796759177	-0.017969685251311	-1
"OTU_1725"	0.835775424366624	-0.475669563085858	0.268194336122924	-0.101666144340424	0.563328901668573	NA	NA	NA	NA	NA	NA	0.145694598581478	-0.0168728943518408	7	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Ferruginibacter"	1.21878465896148	0.174112094137354	1
"OTU_17260"	NA	NA	-0.399551338110344	NA	0.13011368278671	-0.308301842588016	0.329970576400479	0.192369074849181	-1.14003909164783	-1.03742771772259	NA	-0.302474358450642	NA	8	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"DA101soilgroup"	"unidentified"	-2.53534101448305	-0.316917626810381	-1
"OTU_17267"	NA	NA	NA	0.292218735546755	NA	NA	0.0609817780536304	NA	0.0954935753382668	-0.128669199536204	NA	-0.238460540117173	NA	5	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	"unidentified"	0.0815643492852752	0.016312869857055	1
"OTU_173"	NA	NA	-1.31960460161683	0.351011370406323	-0.245473516239373	0.590610183990097	NA	-0.616791396302235	0.0650935460044119	0.640463274682645	NA	-0.264299689782925	NA	8	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unculturedalphaproteobacterium"	-0.798990828857886	-0.0998738536072357	-1
"OTU_1731"	0.112773903938795	-0.345766040409286	0.0213143967394569	NA	NA	NA	NA	NA	-0.643847913648185	NA	0.589595194175144	-0.16885544110155	NA	6	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	-0.434785900305625	-0.0724643167176042	-1
"OTU_17311"	NA	-0.14784153199224	0.0175220822824103	NA	0.472697021405978	NA	NA	0.115604533726421	NA	NA	NA	-0.2328085701773	NA	5	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"Ambiguous_taxa"	0.225173535245269	0.0450347070490539	1
"OTU_1734"	-0.358502606839531	-1.49533761140559	NA	-1.11528373819622	NA	NA	NA	NA	NA	NA	0.0199497079222449	-0.812061563196611	NA	5	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"unidentified"	-3.76123581171571	-0.752247162343141	-1
"OTU_17357"	-0.505274341357521	0.0675220468830546	NA	NA	NA	NA	NA	NA	NA	NA	0.33733396193992	-0.445595663972173	0.519359403231703	5	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"unidentified"	"unidentified"	-0.0266545932750164	-0.00533091865500328	-1
"OTU_1737"	NA	NA	NA	-0.234047451137974	NA	0.1755182804049	-0.397593991102725	NA	-0.273879486389982	-0.415110375452358	NA	0.28465151634977	NA	6	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	-0.860461507328369	-0.143410251221395	-1
"OTU_174"	0.568079119414298	-0.0117547217053958	-0.777556068951397	0.230595389145432	0.412331504253762	0.124377204451002	-0.569076004583333	-0.136342095164652	-0.354040469599548	0.818487790929757	0.136396390548871	-0.408936069552638	0.393876056963518	13	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH11085"	"Ambiguous_taxa"	0.426438026149676	0.0328029250884366	1
"OTU_17452"	NA	NA	NA	NA	0.634138353030818	0.527087619057816	0.235477033421393	-0.783531730297075	0.754417498706405	NA	NA	0.242803294944961	NA	6	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"DA101soilgroup"	"unidentified"	1.61039206886432	0.268398678144053	1
"OTU_1747"	-0.165565776149187	-0.527888853923951	-0.755898256585116	NA	NA	NA	NA	NA	-1.28791320508308	NA	NA	-0.177511642018914	0.109040848530669	6	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-2.80573688522958	-0.46762281420493	-1
"OTU_17497"	NA	NA	NA	-0.270237948613409	-0.820648417950455	0.0233527934970691	0.641761650382216	0.32609139614446	1.06855087305438	0.631320708597029	NA	-0.310307391178025	NA	8	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"unidentified"	1.28988366393327	0.161235457991658	1
"OTU_175"	NA	NA	0.216039590482204	NA	-0.279757340556897	NA	NA	NA	0.21694265523897	0.353591670439155	NA	0.303519218972251	NA	5	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"unidentified"	0.810335794575683	0.162067158915137	1
"OTU_1752"	-0.295421773097307	-0.400561449414639	-0.412660787166839	NA	NA	NA	NA	NA	NA	NA	NA	1.2285349815063	1.05516568274748	5	"Chloroflexi"	"TK10"	"unidentified"	"unidentified"	"unidentified"	1.17505665457499	0.235011330914999	1
"OTU_1753"	0.317120520089903	0.58752918704	NA	0.226862413503592	NA	NA	NA	NA	NA	NA	0.213295246217845	0.136605669375049	0.427103420313149	6	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Actinophytocola"	1.90851645653954	0.318086076089923	1
"OTU_1755"	0.414431466052302	-0.814937047014217	NA	NA	NA	NA	NA	NA	0.487931951397393	NA	NA	0.176609584796762	0.382470129444919	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"I-10"	"unculturedbacterium"	0.646506084677159	0.129301216935432	1
"OTU_1756"	NA	NA	-1.28175383813455	NA	-0.784027843086194	NA	NA	-2.10545287971626	0.723407031865425	-0.761946500149027	NA	0.122578907311669	-0.0196238506876739	7	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Pirellula"	-4.10681897259661	-0.586688424656659	-1
"OTU_1757"	-0.0384772803285488	0.147275688084943	NA	-0.751953724429665	NA	NA	NA	NA	-1.36972147820133	NA	0.227640042741014	-0.196807534524497	0.436641466610577	7	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-1.54540282004751	-0.220771831435358	-1
"OTU_1758"	NA	NA	-0.203061880704725	-1.34631938169704	-0.652729799459704	0.0192744652103549	-0.0330241281381982	0.395591111583676	0.864739466940067	0.463159216105743	NA	-0.222603583969565	NA	9	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-0.714974514129391	-0.0794416126810435	-1
"OTU_1759"	-0.190714184509218	-0.164196205339842	1.48470351906735	NA	NA	NA	NA	NA	NA	NA	NA	0.566523600787784	-0.724748176431532	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Pirellula"	0.971568553574542	0.194313710714908	1
"OTU_176"	-0.280276551928719	0.247963198098949	0.278197694155534	NA	-0.339479320331083	NA	NA	-0.503833168710407	-0.449585172134271	-0.73833767891179	0.276587374032382	-0.0648449875067804	0.21749457672989	10	"Chloroflexi"	"KD4-96"	"Ambiguous_taxa"	"unidentified"	"unidentified"	-1.3561140365063	-0.13561140365063	-1
